% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 32 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {pendigits}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.RBFNetwork,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Ridor,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.LMT,weka.IBk,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
pendigits,weka.REPTree,2.2,2.29034e+07,48,1.47788e+08,0.953966
pendigits,weka.REPTree,1.62,3.36681e+07,35,1.31804e+08,0.950873
pendigits,weka.REPTree,1.51,3.63548e+07,37,1.2884e+08,0.953057
pendigits,weka.REPTree,1.85,3.64529e+07,35,0,0.950328
pendigits,weka.REPTree,1.47,3.5476e+07,37,1.35924e+08,0.953057
pendigits,weka.REPTree,1.73,3.53994e+07,35,0,0.952511
pendigits,weka.JRip,31.2,1.57198e+08,308,5.55528e+08,0.962245
pendigits,weka.JRip,25.7,1.27046e+08,293,4.79008e+08,0.959971
pendigits,weka.JRip,28.3,1.34357e+08,313,4.81856e+08,0.963337
pendigits,weka.JRip,31.88,1.68441e+08,348,5.12644e+08,0.961245
pendigits,weka.JRip,23.3,1.29232e+08,270,4.9386e+08,0.961608
pendigits,weka.JRip,25.72,1.29174e+08,289,5.33468e+08,0.962245
pendigits,weka.JRip,30.3,1.5316e+08,327,5.19492e+08,0.963519
pendigits,weka.JRip,35.59,1.62238e+08,316,5.37972e+08,0.961881
pendigits,weka.JRip,29.83,1.3068e+08,300,5.2778e+08,0.963155
pendigits,weka.JRip,24.54,1.18323e+08,293,5.09224e+08,0.95988
pendigits,weka.JRip,27.85,1.47341e+08,297,4.72196e+08,0.960244
pendigits,weka.JRip,26.63,1.40543e+08,312,5.29016e+08,0.961426
pendigits,weka.JRip,26.83,1.24405e+08,309,5.19536e+08,0.959698
pendigits,weka.JRip,26.43,1.46542e+08,296,5.4156e+08,0.962063
pendigits,weka.JRip,30.59,1.24268e+08,362,4.8448e+08,0.96179
pendigits,weka.JRip,29.29,1.30849e+08,359,4.68052e+08,0.962609
pendigits,weka.JRip,29.22,1.20274e+08,310,5.46836e+08,0.962791
pendigits,weka.JRip,24.63,1.27103e+08,279,5.45916e+08,0.962427
pendigits,weka.JRip,26.16,1.43832e+08,271,5.36224e+08,0.962427
pendigits,weka.JRip,28.25,1.26423e+08,297,5.11824e+08,0.964611
pendigits,weka.AdaBoostM1,0.72,1.99582e+06,40,1.31336e+08,0.203785
pendigits,weka.AdaBoostM1,0.79,1.57024e+06,33,1.42408e+08,0.203785
pendigits,weka.AdaBoostM1,0.84,1.99088e+06,30,6.1296e+07,0.203785
pendigits,weka.AdaBoostM1,0.81,2.00636e+06,33,1.34944e+08,0.203785
pendigits,weka.AdaBoostM1,0.69,1.97546e+06,42,1.54148e+08,0.203785
pendigits,weka.AdaBoostM1,0.58,1.97905e+06,29,1.54292e+08,0.203785
pendigits,weka.AdaBoostM1,0.72,2.00971e+06,26,0,0.203785
pendigits,weka.AdaBoostM1,0.6,1.98169e+06,33,1.3224e+08,0.203785
pendigits,weka.AdaBoostM1,0.79,1.99335e+06,34,0,0.203785
pendigits,weka.AdaBoostM1,0.79,2.01266e+06,36,1.44268e+08,0.203785
pendigits,weka.AdaBoostM1,0.75,1.98374e+06,34,0,0.203785
pendigits,weka.AdaBoostM1,0.74,2.00201e+06,36,1.4294e+08,0.203785
pendigits,weka.AdaBoostM1,1.23,1.75171e+06,29,2.0404e+07,0.203785
pendigits,weka.AdaBoostM1,0.82,1.95239e+06,35,1.28508e+08,0.203785
pendigits,weka.AdaBoostM1,0.65,1.99564e+06,29,1.33832e+08,0.203785
pendigits,weka.AdaBoostM1,0.8,2.0038e+06,36,0,0.203785
pendigits,weka.AdaBoostM1,0.74,1.99987e+06,29,0,0.203785
pendigits,weka.AdaBoostM1,0.71,1.99298e+06,33,0,0.203785
pendigits,weka.AdaBoostM1,0.91,2.02135e+06,33,1.40888e+08,0.203785
pendigits,weka.AdaBoostM1,0.71,1.99635e+06,40,1.54796e+08,0.203785
pendigits,weka.RandomCommittee,5.18,1.12391e+08,450,3.95256e+08,0.984079
pendigits,weka.RandomCommittee,5.85,1.14172e+08,423,4.016e+08,0.983715
pendigits,weka.RandomCommittee,4.93,1.1095e+08,441,3.97016e+08,0.985444
pendigits,weka.RandomCommittee,5.64,1.15645e+08,516,4.1758e+08,0.984534
pendigits,weka.RandomCommittee,5.26,1.14274e+08,371,4.0554e+08,0.984716
pendigits,weka.RandomCommittee,4.81,1.13161e+08,428,4.52136e+08,0.984261
pendigits,weka.RandomCommittee,5.15,1.13018e+08,547,3.98628e+08,0.983988
pendigits,weka.RandomCommittee,4.67,1.06299e+08,334,4.07284e+08,0.984352
pendigits,weka.RandomCommittee,4.63,1.14813e+08,400,3.98936e+08,0.985626
pendigits,weka.RandomCommittee,4.86,1.16514e+08,409,3.94412e+08,0.98417
pendigits,weka.RandomCommittee,4.54,1.14583e+08,434,4.11188e+08,0.984534
pendigits,weka.RandomCommittee,4.94,1.15247e+08,390,3.96324e+08,0.985899
pendigits,weka.RandomCommittee,5.32,1.1417e+08,433,4.13336e+08,0.983988
pendigits,weka.RandomCommittee,5.52,1.10666e+08,310,3.98452e+08,0.984989
pendigits,weka.RandomCommittee,5.43,1.13584e+08,496,3.99688e+08,0.983261
pendigits,weka.RandomCommittee,4.85,1.16349e+08,418,3.9304e+08,0.986263
pendigits,weka.RandomCommittee,5.56,1.14633e+08,432,4.0706e+08,0.986172
pendigits,weka.RandomCommittee,5.56,1.13433e+08,444,3.9614e+08,0.984443
pendigits,weka.RandomCommittee,4.6,1.09451e+08,392,4.09772e+08,0.984898
pendigits,weka.RandomCommittee,5.34,1.13035e+08,380,3.95588e+08,0.985535
pendigits,weka.J48,1.76,3.25315e+06,41,0,0.934498
pendigits,weka.J48,2.15,4.82553e+06,51,1.79692e+08,0.953512
pendigits,weka.J48,1.95,2.57197e+06,48,1.31916e+08,0.94405
pendigits,weka.J48,2.16,4.8321e+06,53,1.43504e+08,0.9506
pendigits,weka.J48,1.47,2.70946e+06,33,0,0.929858
pendigits,weka.J48,1.68,5.29332e+06,37,7.364e+07,0.952329
pendigits,weka.J48,1.76,2.61234e+06,58,1.5406e+08,0.940229
pendigits,weka.J48,1.85,2.57678e+06,43,7.308e+07,0.947325
pendigits,weka.J48,1.89,3.4666e+06,49,1.48676e+08,0.951237
pendigits,weka.J48,1.73,2.57877e+06,46,1.39212e+08,0.938501
pendigits,weka.J48,1.59,3.45515e+06,46,1.5972e+08,0.934771
pendigits,weka.J48,2.14,3.46023e+06,47,1.33904e+08,0.951237
pendigits,weka.J48,1.66,2.55816e+06,44,1.47052e+08,0.927038
pendigits,weka.J48,1.87,3.47047e+06,45,1.6046e+08,0.934953
pendigits,weka.J48,1.62,2.53098e+06,44,5.3844e+07,0.936226
pendigits,weka.J48,1.75,3.49563e+06,41,1.35292e+08,0.939501
pendigits,weka.J48,2.34,2.41875e+07,54,1.74216e+08,0.953785
pendigits,weka.J48,1.84,2.54034e+06,47,7.6048e+07,0.937864
pendigits,weka.J48,2.17,4.45167e+06,55,1.51744e+08,0.963792
pendigits,weka.J48,1.68,3.43284e+06,40,1.32268e+08,0.939229
pendigits,weka.J48,1.66,2.72856e+06,43,1.30988e+08,0.932041
pendigits,weka.J48,1.95,3.4614e+06,56,1.31652e+08,0.951237
pendigits,weka.J48,1.84,2.5683e+06,62,1.67852e+08,0.936408
pendigits,weka.J48,2.9,3.4934e+06,47,1.30516e+08,0.942049
pendigits,weka.J48,2.7,2.87414e+06,41,7.2288e+07,0.933406
pendigits,weka.J48,2,3.54712e+06,47,1.57216e+08,0.955968
pendigits,weka.J48,2.27,4.46342e+06,54,1.4326e+08,0.965702
pendigits,weka.J48,1.2,2.63705e+06,34,1.32428e+08,0.919032
pendigits,weka.J48,1.9,2.0835e+06,43,5.2932e+07,0.919032
pendigits,weka.J48,1.81,2.60208e+06,47,1.58792e+08,0.940229
pendigits,weka.J48,1.96,2.5709e+06,55,1.51404e+08,0.947325
pendigits,weka.J48,1.75,2.13373e+06,52,1.34748e+08,0.936226
pendigits,weka.J48,1.82,2.54763e+06,56,1.62284e+08,0.941685
pendigits,weka.J48,2.22,1.92138e+07,54,1.486e+08,0.953603
pendigits,weka.J48,2.32,4.48977e+06,56,1.61136e+08,0.965702
pendigits,weka.J48,1.77,2.68662e+06,49,1.64544e+08,0.931951
pendigits,weka.J48,2,2.57461e+06,53,1.51816e+08,0.924309
pendigits,weka.J48,1.55,2.57042e+06,40,1.31872e+08,0.932223
pendigits,weka.J48,2.8,4.46449e+06,49,1.65024e+08,0.961699
pendigits,weka.J48,1.79,2.55656e+06,49,1.4578e+08,0.944596
pendigits,weka.J48,1.67,3.45893e+06,39,1.34512e+08,0.934771
pendigits,weka.J48,1.85,2.53611e+06,53,1.59484e+08,0.937864
pendigits,weka.J48,2.4,1.96949e+07,53,1.56708e+08,0.961608
pendigits,weka.J48,2,3.09502e+06,51,1.33152e+08,0.951237
pendigits,weka.J48,2.19,4.56138e+06,55,1.52976e+08,0.956696
pendigits,weka.J48,1.97,4.43461e+06,59,1.50796e+08,0.957515
pendigits,weka.J48,2.6,2.05723e+07,55,1.42268e+08,0.936226
pendigits,weka.J48,1.86,4.56602e+06,42,0,0.948781
pendigits,weka.J48,2.2,1.92963e+07,45,1.3042e+08,0.950782
pendigits,weka.J48,1.9,2.55359e+06,60,1.32392e+08,0.940229
pendigits,weka.J48,2.36,2.3372e+07,68,1.58624e+08,0.950509
pendigits,weka.J48,1.69,2.34459e+06,42,1.29368e+08,0.926583
pendigits,weka.J48,1.99,2.53272e+06,49,1.61872e+08,0.937864
pendigits,weka.J48,1.17,2.51994e+06,40,0,0.925673
pendigits,weka.J48,1.53,4.99459e+06,38,5.3168e+07,0.944141
pendigits,weka.J48,1.58,2.53933e+06,40,1.30528e+08,0.938501
pendigits,weka.J48,2.14,3.08666e+06,59,1.8118e+08,0.953966
pendigits,weka.J48,1.88,3.07807e+06,57,1.5302e+08,0.953966
pendigits,weka.J48,1.85,2.53405e+06,58,1.5978e+08,0.937864
pendigits,weka.J48,1.83,2.54545e+06,48,1.35616e+08,0.942231
pendigits,weka.J48,1.78,3.48666e+06,43,6.1708e+07,0.93659
pendigits,weka.J48,1.61,2.5328e+06,40,1.38e+06,0.942231
pendigits,weka.J48,1.97,2.54411e+06,51,1.58008e+08,0.947143
pendigits,weka.J48,2.2,2.55099e+06,52,1.55264e+08,0.944141
pendigits,weka.J48,1.93,3.47299e+06,52,1.4514e+08,0.9506
pendigits,weka.J48,2.8,3.04062e+06,49,1.57816e+08,0.936954
pendigits,weka.J48,2.4,2.54309e+06,54,1.43524e+08,0.944141
pendigits,weka.J48,2.35,4.48281e+06,53,1.59152e+08,0.96452
pendigits,weka.J48,2.21,3.4886e+06,58,1.5764e+08,0.95433
pendigits,weka.J48,1.9,3.48151e+06,38,1.37576e+08,0.93468
pendigits,weka.J48,1.77,3.45643e+06,38,0,0.934771
pendigits,weka.J48,2.61,2.42351e+07,53,1.61212e+08,0.950873
pendigits,weka.J48,2.1,3.4615e+06,59,7.538e+07,0.953966
pendigits,weka.J48,2.13,4.44223e+06,59,7.5328e+07,0.964884
pendigits,weka.J48,1.81,2.52922e+06,53,1.56912e+08,0.938501
pendigits,weka.J48,1.56,2.7802e+06,43,1.38608e+08,0.933315
pendigits,weka.J48,1.99,2.19011e+07,52,1.58172e+08,0.939956
pendigits,weka.J48,2.12,3.4909e+06,54,1.34084e+08,0.940502
pendigits,weka.J48,1.66,3.47495e+06,39,1.59688e+08,0.93468
pendigits,weka.J48,1.61,2.70403e+06,44,1.31432e+08,0.935862
pendigits,weka.J48,1.89,3.71069e+06,43,1.4052e+08,0.940684
pendigits,weka.J48,1.66,3.47888e+06,41,1.50712e+08,0.935226
pendigits,weka.J48,2.12,3.96261e+06,48,1.56444e+08,0.948053
pendigits,weka.J48,2,2.5401e+06,49,1.30836e+08,0.936226
pendigits,weka.J48,2.13,3.49369e+06,53,1.46728e+08,0.953785
pendigits,weka.J48,2.42,4.46809e+06,58,1.53156e+08,0.965702
pendigits,weka.J48,1.22,1.72942e+06,33,8.7508e+07,0.904476
pendigits,weka.J48,2.23,2.60263e+07,61,1.60456e+08,0.953603
pendigits,weka.J48,1.85,3.50741e+06,55,7.7056e+07,0.956696
pendigits,weka.J48,1.73,2.5371e+06,37,7.2744e+07,0.942231
pendigits,weka.J48,1.83,2.55955e+06,56,1.58844e+08,0.947143
pendigits,weka.J48,1.93,2.5423e+06,56,1.555e+08,0.940229
pendigits,weka.J48,1.78,2.54777e+06,58,1.5248e+08,0.942231
pendigits,weka.J48,2.21,2.65078e+06,54,6.9944e+07,0.943049
pendigits,weka.J48,1.72,3.95191e+06,45,1.40948e+08,0.943413
pendigits,weka.J48,1.94,3.51759e+06,58,1.64292e+08,0.956696
pendigits,weka.J48,2.16,1.93137e+07,41,1.43492e+08,0.948053
pendigits,weka.J48,2.3,3.47041e+06,58,1.5156e+08,0.951237
pendigits,weka.J48,2.4,1.93352e+07,61,1.6484e+08,0.951146
pendigits,weka.J48,1.91,2.05417e+07,60,1.53588e+08,0.936226
pendigits,weka.J48,2.8,3.48175e+06,47,1.3396e+08,0.955968
pendigits,weka.J48,1.83,2.56782e+06,41,2.5696e+07,0.938228
pendigits,weka.J48,1.84,2.55798e+06,53,1.403e+08,0.945688
pendigits,weka.J48,2.13,3.0727e+06,54,1.71012e+08,0.949964
pendigits,weka.J48,2.8,2.54085e+06,48,1.31836e+08,0.938501
pendigits,weka.J48,1.68,2.54306e+06,43,0,0.944596
pendigits,weka.J48,1.79,4.78877e+06,39,5.2356e+07,0.947052
pendigits,weka.J48,2.19,2.41774e+07,49,1.44576e+08,0.946598
pendigits,weka.J48,2.52,2.61346e+07,54,1.45592e+08,0.953603
pendigits,weka.J48,2.9,2.5506e+06,55,1.35476e+08,0.945597
pendigits,weka.J48,1.61,2.55472e+06,48,1.66036e+08,0.933315
pendigits,weka.J48,1.63,2.75851e+06,37,1.45024e+08,0.926219
pendigits,weka.J48,2,2.33083e+07,53,1.51352e+08,0.9496
pendigits,weka.J48,1.81,2.54546e+06,45,8.6224e+07,0.944596
pendigits,weka.J48,2.1,4.56289e+06,54,1.50108e+08,0.949054
pendigits,weka.J48,2.19,5.46742e+06,43,1.4856e+08,0.94214
pendigits,weka.J48,1.75,2.53679e+06,43,1.51592e+08,0.937864
pendigits,weka.J48,1.95,2.55324e+06,53,1.60224e+08,0.947143
pendigits,weka.J48,2.16,3.0559e+06,48,1.4732e+08,0.934498
pendigits,weka.J48,2.5,4.40701e+06,60,7.5068e+07,0.956696
pendigits,weka.J48,1.97,3.4716e+06,50,7.4456e+07,0.9506
pendigits,weka.J48,2.22,4.47797e+06,54,1.59324e+08,0.963792
pendigits,weka.J48,1.9,3.48654e+06,55,1.6e+08,0.951146
pendigits,weka.J48,1.84,1.96732e+07,57,1.52996e+08,0.936226
pendigits,weka.J48,2.4,2.0574e+07,59,1.56996e+08,0.943686
pendigits,weka.J48,1.81,2.5486e+06,56,1.54092e+08,0.937864
pendigits,weka.J48,2.11,3.4877e+06,53,1.42908e+08,0.9506
pendigits,weka.J48,1.16,2.49519e+06,37,1.51024e+08,0.918213
pendigits,weka.J48,1.53,2.5657e+06,41,1.33956e+08,0.93659
pendigits,weka.J48,2,3.01799e+06,52,1.2466e+08,0.936863
pendigits,weka.J48,2.7,2.57284e+06,46,5.384e+07,0.929312
pendigits,weka.J48,2.29,5.31228e+06,48,1.38128e+08,0.949236
pendigits,weka.J48,1.75,2.60204e+06,52,1.65124e+08,0.948781
pendigits,weka.J48,1.88,3.4669e+06,53,1.58712e+08,0.951237
pendigits,weka.J48,2.41,3.14998e+07,58,1.52456e+08,0.965884
pendigits,weka.J48,2.22,2.57704e+06,50,1.29232e+08,0.924309
pendigits,weka.J48,2.28,2.61355e+07,55,1.58636e+08,0.953603
pendigits,weka.J48,2.3,5.55229e+06,56,1.52104e+08,0.965702
pendigits,weka.J48,2.29,2.51718e+07,64,1.66992e+08,0.955695
pendigits,weka.J48,1.74,3.92916e+06,40,1.32056e+08,0.945506
pendigits,weka.J48,2.66,3.60431e+07,67,1.60436e+08,0.965611
pendigits,weka.J48,1.83,2.56472e+06,45,1.39996e+08,0.931587
pendigits,weka.J48,2.9,2.33084e+07,63,1.38884e+08,0.949964
pendigits,weka.J48,1,1.59969e+06,36,5.3856e+07,0.899563
pendigits,weka.J48,2.76,3.60537e+07,56,1.50468e+08,0.965611
pendigits,weka.J48,1.43,2.72436e+06,33,1.43336e+08,0.93468
pendigits,weka.J48,1.62,2.57578e+06,38,1.34712e+08,0.929221
pendigits,weka.J48,1.73,2.7462e+06,38,1.32148e+08,0.931951
pendigits,weka.J48,2.1,2.42443e+07,54,1.52868e+08,0.950873
pendigits,weka.J48,2.6,4.4669e+06,59,1.51168e+08,0.961699
pendigits,weka.J48,1.63,2.57364e+06,40,1.34012e+08,0.935862
pendigits,weka.J48,1.72,3.48414e+06,42,1.40724e+08,0.935862
pendigits,weka.J48,1.84,2.55441e+06,51,1.39644e+08,0.945779
pendigits,weka.J48,2.32,2.69223e+07,56,1.5928e+08,0.956059
pendigits,weka.J48,2.16,4.37044e+06,47,5.4892e+07,0.945688
pendigits,weka.J48,1.81,3.4732e+06,43,1.31192e+08,0.94405
pendigits,weka.J48,1.66,3.46638e+06,41,1.70888e+08,0.934407
pendigits,weka.J48,1.84,2.5401e+06,50,1.47376e+08,0.944141
pendigits,weka.J48,2.52,3.4208e+07,47,1.49216e+08,0.964702
pendigits,weka.J48,1.67,2.57614e+06,42,7.2632e+07,0.929767
pendigits,weka.J48,2.17,3.48066e+06,56,1.46012e+08,0.953512
pendigits,weka.J48,2.4,4.44459e+06,57,1.73768e+08,0.964884
pendigits,weka.J48,1.78,3.46987e+06,37,5.2348e+07,0.93468
pendigits,weka.J48,1.97,4.63597e+06,37,1.31556e+08,0.940775
pendigits,weka.J48,1.48,3.43581e+06,39,7.2936e+07,0.944141
pendigits,weka.J48,2.1,3.70672e+06,43,1.32012e+08,0.935135
pendigits,weka.J48,2.17,3.45134e+06,47,1.6312e+08,0.939501
pendigits,weka.J48,1.8,2.57902e+06,43,5.9948e+07,0.944596
pendigits,weka.J48,1.58,3.46748e+06,38,5.3872e+07,0.938683
pendigits,weka.J48,1.66,2.53609e+06,42,1.30124e+08,0.928039
pendigits,weka.J48,2.6,1.9685e+07,41,1.43452e+08,0.942231
pendigits,weka.J48,1.77,2.56788e+06,41,1.32864e+08,0.924309
pendigits,weka.J48,1.63,3.50817e+06,35,1.5206e+08,0.940684
pendigits,weka.J48,2.43,3.51411e+07,54,1.33916e+08,0.965884
pendigits,weka.J48,2.14,2.54429e+06,50,1.67024e+08,0.936226
pendigits,weka.J48,2.15,4.46612e+06,59,1.54288e+08,0.961699
pendigits,weka.J48,1.68,2.5308e+06,43,5.1792e+07,0.936226
pendigits,weka.J48,2.18,2.24256e+07,54,1.5108e+08,0.946779
pendigits,weka.J48,2.46,2.79072e+07,59,1.61572e+08,0.957606
pendigits,weka.J48,1.85,3.45136e+06,46,1.32948e+08,0.934771
pendigits,weka.J48,2.4,2.42225e+07,53,1.46888e+08,0.953785
pendigits,weka.J48,1.97,3.5475e+06,64,1.6166e+08,0.956696
pendigits,weka.J48,1.95,2.55898e+06,64,1.56692e+08,0.936044
pendigits,weka.J48,1.92,2.54919e+06,64,1.40644e+08,0.942231
pendigits,weka.J48,2.32,2.56625e+06,53,1.50304e+08,0.945597
pendigits,weka.J48,1.89,2.55171e+06,50,1.4494e+08,0.944596
pendigits,weka.J48,1.72,2.57598e+06,41,1.87168e+08,0.92913
pendigits,weka.J48,1.75,3.4983e+06,46,1.5426e+08,0.934862
pendigits,weka.J48,1.68,3.44754e+06,43,7.7076e+07,0.938046
pendigits,weka.J48,2.2,4.03906e+06,57,1.57064e+08,0.961154
pendigits,weka.J48,1.77,2.56906e+06,44,1.54908e+08,0.94314
pendigits,weka.J48,1.4,3.42427e+06,42,1.43232e+08,0.940957
pendigits,weka.J48,2.12,2.42199e+07,53,1.50412e+08,0.953785
pendigits,weka.J48,1.87,3.48666e+06,46,1.50984e+08,0.947052
pendigits,weka.J48,1.68,3.24751e+06,41,1.2696e+08,0.935862
pendigits,weka.J48,1.96,2.06058e+07,51,1.69008e+08,0.94032
pendigits,weka.J48,1.77,2.5851e+06,49,1.31284e+08,0.932041
pendigits,weka.J48,1.94,3.45996e+06,59,1.407e+08,0.948781
pendigits,weka.J48,2.9,2.06085e+07,61,1.595e+08,0.938501
pendigits,weka.J48,1.12,2.51116e+06,40,1.32196e+08,0.913028
pendigits,weka.J48,2.68,2.61329e+07,58,1.32644e+08,0.953603
pendigits,weka.J48,1.51,3.44389e+06,46,1.595e+08,0.947052
pendigits,weka.J48,2.7,2.41729e+07,58,1.49752e+08,0.946598
pendigits,weka.J48,2.19,1.9267e+07,50,1.3298e+08,0.950873
pendigits,weka.J48,1.56,2.55996e+06,41,1.304e+08,0.926492
pendigits,weka.J48,1.89,3.48489e+06,54,1.32084e+08,0.943686
pendigits,weka.J48,2.16,2.33069e+07,54,1.36828e+08,0.949964
pendigits,weka.J48,1.85,3.63864e+06,42,1.45388e+08,0.936863
pendigits,weka.J48,1.67,2.56192e+06,46,1.47312e+08,0.94214
pendigits,weka.J48,2.11,4.39988e+06,43,7.32e+07,0.939047
pendigits,weka.J48,1.84,3.54801e+06,54,1.34236e+08,0.953966
pendigits,weka.J48,1.66,2.76808e+06,36,1.3806e+08,0.928039
pendigits,weka.J48,1.34,3.4709e+06,33,1.4978e+08,0.945324
pendigits,weka.J48,2.4,2.42314e+07,47,1.41288e+08,0.948144
pendigits,weka.J48,2.5,2.53908e+06,51,1.34232e+08,0.945597
pendigits,weka.J48,1.7,3.44876e+06,30,0,0.943777
pendigits,weka.J48,1.74,3.69138e+06,45,1.35e+08,0.935862
pendigits,weka.J48,1.73,2.52534e+06,43,5.4996e+07,0.924218
pendigits,weka.J48,1.87,5.29085e+06,38,4.1836e+07,0.949054
pendigits,weka.J48,1.93,2.29023e+07,52,1.62792e+08,0.943868
pendigits,weka.J48,1.73,2.14655e+06,50,1.4616e+08,0.936135
pendigits,weka.J48,2.2,3.48187e+06,44,7.5648e+07,0.951237
pendigits,weka.J48,2.55,3.42145e+07,57,1.5468e+08,0.964702
pendigits,weka.J48,1.71,2.57198e+06,41,1.28584e+08,0.92631
pendigits,weka.J48,2.23,3.46584e+06,52,1.39264e+08,0.951237
pendigits,weka.J48,1.2,2.51078e+06,37,1.4238e+08,0.918213
pendigits,weka.J48,1.83,3.71048e+06,42,1.33052e+08,0.934862
pendigits,weka.J48,2.3,1.92929e+07,60,1.36076e+08,0.953785
pendigits,weka.J48,1.88,2.55e+06,57,1.58684e+08,0.936499
pendigits,weka.J48,2.9,2.05387e+07,55,1.66488e+08,0.936226
pendigits,weka.J48,1.94,4.40012e+06,41,7.6288e+07,0.946416
pendigits,weka.J48,2.39,4.44098e+06,53,1.75576e+08,0.961699
pendigits,weka.J48,1.51,3.45459e+06,37,1.31152e+08,0.945961
pendigits,weka.J48,2.13,2.51583e+07,60,1.43608e+08,0.953512
pendigits,weka.J48,2.8,4.45671e+06,60,1.542e+08,0.964884
pendigits,weka.J48,1.25,1.61249e+06,39,1.43436e+08,0.901383
pendigits,weka.J48,2.5,2.05802e+07,53,1.7604e+08,0.943231
pendigits,weka.J48,1.74,2.53725e+06,43,5.8992e+07,0.937864
pendigits,weka.J48,1.7,3.45445e+06,45,2.58e+07,0.948781
pendigits,weka.J48,1.69,2.5646e+06,50,7.4884e+07,0.931314
pendigits,weka.J48,2.11,2.0664e+07,49,1.31652e+08,0.938683
pendigits,weka.J48,1.74,2.56268e+06,42,7.4188e+07,0.936135
pendigits,weka.J48,1.16,2.54208e+06,37,1.40636e+08,0.931314
pendigits,weka.J48,1.86,2.55397e+06,51,1.4508e+08,0.940229
pendigits,weka.J48,2.9,2.06185e+07,45,1.6178e+08,0.940138
pendigits,weka.J48,2.32,4.45673e+06,48,1.33952e+08,0.961426
pendigits,weka.J48,2.1,3.55149e+06,47,1.7548e+08,0.955968
pendigits,weka.J48,1.83,3.5075e+06,39,1.40732e+08,0.938046
pendigits,weka.J48,1.62,4.369e+06,35,1.39012e+08,0.949327
pendigits,weka.J48,2.9,4.41885e+06,51,1.35196e+08,0.956696
pendigits,weka.J48,2.19,2.15297e+07,52,1.4486e+08,0.942231
pendigits,weka.J48,1.53,4.35999e+06,34,1.47724e+08,0.949327
pendigits,weka.J48,1.98,2.55882e+06,45,1.37604e+08,0.937864
pendigits,weka.J48,1.77,2.53226e+06,50,1.55376e+08,0.936226
pendigits,weka.J48,2.4,2.53598e+06,52,1.36888e+08,0.944141
pendigits,weka.J48,2.4,2.07186e+07,60,1.44012e+08,0.943868
pendigits,weka.J48,1.81,3.44782e+06,41,6.052e+07,0.947143
pendigits,weka.J48,2.19,3.46266e+06,56,1.46388e+08,0.948781
pendigits,weka.J48,1.4,2.50733e+06,35,5.9204e+07,0.929858
pendigits,weka.J48,2.48,2.56204e+06,50,1.46208e+08,0.944687
pendigits,weka.J48,2.19,3.09457e+06,55,1.3704e+08,0.953876
pendigits,weka.J48,1.17,2.65077e+06,32,5.3808e+07,0.924036
pendigits,weka.J48,1.99,2.41782e+07,48,1.47812e+08,0.946598
pendigits,weka.J48,1.8,2.5617e+06,39,1.47528e+08,0.927675
pendigits,weka.J48,2.1,2.14925e+07,55,1.58988e+08,0.94214
pendigits,weka.J48,1.88,3.47432e+06,50,1.5758e+08,0.951237
pendigits,weka.J48,1.25,2.07816e+06,41,1.51164e+08,0.907205
pendigits,weka.J48,1.6,3.43035e+06,39,1.44324e+08,0.937318
pendigits,weka.J48,1.63,2.5885e+06,37,1.49848e+08,0.933133
pendigits,weka.J48,1.75,3.66451e+06,36,0,0.947052
pendigits,weka.J48,1.72,2.58462e+06,38,5.3464e+07,0.947325
pendigits,weka.J48,1.49,2.52151e+06,34,5.4628e+07,0.929858
pendigits,weka.J48,1.8,3.48637e+06,41,1.5192e+08,0.93659
pendigits,weka.J48,2.73,3.42115e+07,56,1.46144e+08,0.964702
pendigits,weka.J48,1.93,3.45934e+06,52,1.67808e+08,0.948781
pendigits,weka.J48,1.26,2.67038e+06,33,1.34448e+08,0.934953
